,Symbol,7 Day Average Funding Rate (Annualized %),Current Funding Rate (Annualized %)
92,FXS/USDT:USDT,10.950000000000001,10.950000000000001
93,HOOK/USDT:USDT,10.950000000000001,10.950000000000001
94,SSV/USDT:USDT,10.950000000000001,10.950000000000001
95,USDC/USDT:USDT,-3.2302500000000003,-2.2995
96,LQTY/USDT:USDT,12.006675000000001,10.950000000000001
97,STX/USDT:USDT,10.950000000000001,10.950000000000001
98,TRU/USDT:USDT,10.950000000000001,10.950000000000001
99,HBAR/USDT:USDT,12.400875,25.294500000000003
100,INJ/USDT:USDT,10.950000000000001,10.950000000000001
101,BEL/USDT:USDT,10.950000000000001,10.950000000000001
102,COTI/USDT:USDT,10.950000000000001,10.950000000000001
103,VET/USDT:USDT,10.950000000000001,10.950000000000001
104,ARB/USDT:USDT,10.550325,10.950000000000001
105,LOOKS/USDT:USDT,52.65854999999999,10.950000000000001
106,KAIA/USDT:USDT,12.767699999999998,10.950000000000001
107,FLM/USDT:USDT,10.950000000000001,10.950000000000001
108,CKB/USDT:USDT,10.950000000000001,10.950000000000001
109,ID/USDT:USDT,10.950000000000001,10.950000000000001
110,JOE/USDT:USDT,10.950000000000001,10.950000000000001
111,TLM/USDT:USDT,10.950000000000001,10.950000000000001
112,HOT/USDT:USDT,10.950000000000001,10.950000000000001
113,CHR/USDT:USDT,10.950000000000001,10.950000000000001
114,RDNT/USDT:USDT,10.950000000000001,10.950000000000001
115,ICX/USDT:USDT,10.950000000000001,10.950000000000001
116,HFT/USDT:USDT,-8.760000000000002,10.950000000000001
117,ONT/USDT:USDT,9.241800000000001,10.950000000000001
118,NKN/USDT:USDT,10.950000000000001,10.950000000000001
119,ARPA/USDT:USDT,10.950000000000001,10.950000000000001
120,SFP/USDT:USDT,10.950000000000001,10.950000000000001
121,CTSI/USDT:USDT,-2.688225,10.950000000000001
122,SKL/USDT:USDT,-233.590875,-75.8835
123,RVN/USDT:USDT,10.950000000000001,10.950000000000001
124,CELR/USDT:USDT,10.950000000000001,10.950000000000001
125,FLOKI/USDT:USDT,10.950000000000001,10.950000000000001
126,SPELL/USDT:USDT,10.950000000000001,10.950000000000001
127,SUI/USDT:USDT,10.714574999999998,10.950000000000001
128,PEPE/USDT:USDT,10.397025,10.950000000000001
129,IOTX/USDT:USDT,10.950000000000001,10.950000000000001
130,CTK/USDT:USDT,6.1648499999999995,10.950000000000001
131,UMA/USDT:USDT,10.950000000000001,10.950000000000001
132,TURBO/USDT:USDT,10.950000000000001,10.950000000000001
133,BSV/USDT:USDT,10.950000000000001,10.950000000000001
134,TON/USDT:USDT,14.289750000000002,40.734
135,GTC/USDT:USDT,19.518375,10.950000000000001
136,DENT/USDT:USDT,10.950000000000001,10.950000000000001
137,ZEN/USDT:USDT,10.950000000000001,10.950000000000001
138,PHB/USDT:USDT,10.950000000000001,10.950000000000001
139,ORDI/USDT:USDT,8.880450000000002,10.950000000000001
140,SLP/USDT:USDT,16.403100000000002,10.950000000000001
141,1000BONK/USDT:USDT,10.950000000000001,10.950000000000001
142,USTC/USDT:USDT,10.950000000000001,10.950000000000001
143,RAD/USDT:USDT,-40.859925,10.950000000000001
144,QNT/USDT:USDT,10.950000000000001,10.950000000000001
145,MAV/USDT:USDT,-9.378675,10.950000000000001
146,MDT/USDT:USDT,20.7612,10.950000000000001
147,XVG/USDT:USDT,10.950000000000001,10.950000000000001
148,1000XEC/USDT:USDT,10.950000000000001,10.950000000000001
149,AGLD/USDT:USDT,10.950000000000001,10.950000000000001
150,WLD/USDT:USDT,10.950000000000001,10.512
151,PENDLE/USDT:USDT,10.950000000000001,10.950000000000001
152,ARKM/USDT:USDT,10.950000000000001,10.950000000000001
153,CVX/USDT:USDT,10.950000000000001,10.950000000000001
154,YGG/USDT:USDT,10.950000000000001,10.950000000000001
155,OGN/USDT:USDT,-3.3726,-9.964500000000001
156,LPT/USDT:USDT,-89.62575000000001,-103.806
157,BNT/USDT:USDT,10.950000000000001,10.950000000000001
158,SEI/USDT:USDT,7.303650000000002,10.950000000000001
159,CYBER/USDT:USDT,10.950000000000001,10.950000000000001
160,BAKE/USDT:USDT,64.35315,206.955
161,BIGTIME/USDT:USDT,10.950000000000001,10.950000000000001
162,WAXP/USDT:USDT,10.950000000000001,10.950000000000001
163,POLYX/USDT:USDT,10.950000000000001,10.950000000000001
164,TIA/USDT:USDT,10.950000000000001,10.950000000000001
165,MEME/USDT:USDT,10.950000000000001,10.950000000000001
166,PYTH/USDT:USDT,11.68365,10.950000000000001
167,JTO/USDT:USDT,10.950000000000001,10.950000000000001
168,1000SATS/USDT:USDT,10.950000000000001,10.950000000000001
169,1000RATS/USDT:USDT,13.56705,10.950000000000001
170,ACE/USDT:USDT,10.950000000000001,10.950000000000001
171,XAI/USDT:USDT,10.950000000000001,10.950000000000001
172,MANTA/USDT:USDT,10.950000000000001,10.950000000000001
173,ALT/USDT:USDT,10.950000000000001,10.950000000000001
174,JUP/USDT:USDT,10.950000000000001,10.950000000000001
175,ZETA/USDT:USDT,10.950000000000001,10.950000000000001
176,STRK/USDT:USDT,10.950000000000001,10.950000000000001
177,PIXEL/USDT:USDT,10.950000000000001,10.950000000000001
178,DYM/USDT:USDT,10.950000000000001,10.950000000000001
179,WIF/USDT:USDT,10.950000000000001,10.950000000000001
180,AXL/USDT:USDT,20.5203,83.877
181,BEAM/USDT:USDT,10.950000000000001,10.950000000000001
182,BOME/USDT:USDT,10.950000000000001,10.950000000000001
183,METIS/USDT:USDT,10.950000000000001,10.950000000000001
184,NFP/USDT:USDT,10.950000000000001,10.950000000000001
185,VANRY/USDT:USDT,10.950000000000001,10.950000000000001
186,AEVO/USDT:USDT,10.950000000000001,10.950000000000001
187,ETHFI/USDT:USDT,6.854700000000001,10.950000000000001
188,OM/USDT:USDT,4.259550000000001,10.950000000000001
189,ONDO/USDT:USDT,12.01215,27.813
190,CAKE/USDT:USDT,10.950000000000001,10.950000000000001
191,PORTAL/USDT:USDT,10.950000000000001,10.950000000000001
192,NTRN/USDT:USDT,10.950000000000001,10.950000000000001
193,KAS/USDT:USDT,22.031399999999998,10.950000000000001
194,AI/USDT:USDT,10.950000000000001,10.950000000000001
195,ENA/USDT:USDT,7.7088,10.950000000000001
196,W/USDT:USDT,7.248900000000001,10.950000000000001
197,CVC/USDT:USDT,10.950000000000001,10.950000000000001
198,TNSR/USDT:USDT,10.950000000000001,10.950000000000001
199,SAGA/USDT:USDT,10.950000000000001,10.950000000000001
200,TAO/USDT:USDT,10.950000000000001,10.950000000000001
201,RAY/USDT:USDT,14.016000000000004,10.950000000000001
202,ATA/USDT:USDT,10.950000000000001,10.950000000000001
203,SUPER/USDT:USDT,-5.321700000000001,10.950000000000001
204,ONG/USDT:USDT,10.950000000000001,10.950000000000001
205,OMNI1/USDT:USDT,-53.129400000000004,-37.011
206,LSK/USDT:USDT,10.950000000000001,10.950000000000001
207,GLM/USDT:USDT,-9.6579,10.950000000000001
208,REZ/USDT:USDT,10.950000000000001,10.950000000000001
209,XVS/USDT:USDT,10.950000000000001,10.950000000000001
210,MOVR/USDT:USDT,10.950000000000001,10.950000000000001
211,BB/USDT:USDT,-3.5477999999999987,10.950000000000001
212,NOT/USDT:USDT,10.950000000000001,10.950000000000001
213,BICO/USDT:USDT,10.950000000000001,10.950000000000001
214,HIFI/USDT:USDT,72.23715,115.851
215,IO/USDT:USDT,10.950000000000001,10.950000000000001
216,TAIKO/USDT:USDT,10.950000000000001,10.950000000000001
217,BRETT/USDT:USDT,10.950000000000001,10.950000000000001
218,ATH/USDT:USDT,10.950000000000001,10.950000000000001
219,ZK/USDT:USDT,10.950000000000001,10.950000000000001
220,MEW/USDT:USDT,10.61055,10.950000000000001
221,LISTA/USDT:USDT,10.950000000000001,10.950000000000001
222,ZRO/USDT:USDT,10.950000000000001,10.950000000000001
223,BLAST/USDT:USDT,-23.093549999999997,-20.367
224,DOG/USDT:USDT,16.91775,10.950000000000001
225,PAXG/USDT:USDT,-1.4454,10.950000000000001
226,ZKJ/USDT:USDT,10.950000000000001,10.950000000000001
227,BGB/USDT:USDT,1.012875,10.950000000000001
228,MOCA/USDT:USDT,10.950000000000001,10.950000000000001
229,GAS/USDT:USDT,7.8402,10.950000000000001
230,UXLINK/USDT:USDT,9.23085,10.950000000000001
231,BANANA/USDT:USDT,10.950000000000001,10.950000000000001
232,MYRO/USDT:USDT,16.37025,111.03299999999999
233,POPCAT/USDT:USDT,10.950000000000001,10.950000000000001
234,PRCL/USDT:USDT,10.950000000000001,10.950000000000001
235,AVAIL/USDT:USDT,10.950000000000001,10.950000000000001
236,RENDER/USDT:USDT,10.950000000000001,10.950000000000001
237,RARE/USDT:USDT,10.950000000000001,10.950000000000001
238,PONKE/USDT:USDT,10.950000000000001,10.950000000000001
239,T/USDT:USDT,10.950000000000001,10.950000000000001
240,1000000MOG/USDT:USDT,10.950000000000001,10.950000000000001
241,G/USDT:USDT,10.950000000000001,10.950000000000001
242,SYN/USDT:USDT,10.950000000000001,10.950000000000001
243,SYS/USDT:USDT,10.950000000000001,10.950000000000001
244,VOXEL/USDT:USDT,10.950000000000001,10.950000000000001
245,SUN/USDT:USDT,10.950000000000001,10.950000000000001
246,DOGS/USDT:USDT,10.950000000000001,10.950000000000001
247,ORDER/USDT:USDT,26.274524999999997,107.2005
248,SUNDOG/USDT:USDT,10.950000000000001,10.950000000000001
249,AKT/USDT:USDT,28.032,10.950000000000001
250,MBOX/USDT:USDT,10.950000000000001,10.950000000000001
251,HNT/USDT:USDT,13.63275,10.950000000000001
252,CHESS/USDT:USDT,10.950000000000001,10.950000000000001
253,FLUX/USDT:USDT,10.950000000000001,10.950000000000001
254,POL/USDT:USDT,10.950000000000001,10.950000000000001
255,BSW/USDT:USDT,11.672700000000003,10.950000000000001
256,NEIROETH/USDT:USDT,73.0584,240.024
257,RPL/USDT:USDT,10.950000000000001,10.950000000000001
258,QUICK/USDT:USDT,10.971900000000002,10.950000000000001
259,AERGO/USDT:USDT,20.1699,40.077
260,1MBABYDOGE/USDT:USDT,10.950000000000001,10.950000000000001
261,1000CAT/USDT:USDT,10.950000000000001,10.950000000000001
262,KDA/USDT:USDT,10.950000000000001,10.950000000000001
263,FIDA/USDT:USDT,10.950000000000001,10.950000000000001
264,CATI/USDT:USDT,9.49365,10.950000000000001
265,FIO/USDT:USDT,10.950000000000001,10.950000000000001
266,ARK/USDT:USDT,10.950000000000001,10.950000000000001
267,GHST/USDT:USDT,10.950000000000001,10.950000000000001
268,VELO/USDT:USDT,19.923525,10.950000000000001
269,HMSTR/USDT:USDT,10.950000000000001,10.950000000000001
270,AGI/USDT:USDT,10.950000000000001,10.950000000000001
271,REI/USDT:USDT,10.950000000000001,10.950000000000001
272,COS/USDT:USDT,10.950000000000001,10.950000000000001
273,EIGEN/USDT:USDT,9.515550000000001,10.950000000000001
274,MOODENG/USDT:USDT,10.950000000000001,10.950000000000001
275,DIA/USDT:USDT,10.950000000000001,10.950000000000001
276,OG/USDT:USDT,10.950000000000001,10.950000000000001
277,NEIROCTO/USDT:USDT,10.950000000000001,10.950000000000001
278,ETHW/USDT:USDT,10.950000000000001,10.950000000000001
279,DegenReborn/USDT:USDT,10.950000000000001,10.950000000000001
280,KMNO/USDT:USDT,10.950000000000001,10.950000000000001
281,POWR/USDT:USDT,10.950000000000001,10.950000000000001
282,PYR/USDT:USDT,-5.228625000000001,10.950000000000001
283,CARV/USDT:USDT,67.4082,61.758
284,SLERF/USDT:USDT,10.950000000000001,10.950000000000001
285,PUFFER/USDT:USDT,10.950000000000001,10.950000000000001
286,DEEP/USDT:USDT,8.8695,10.950000000000001
287,DBR/USDT:USDT,-11.0376,-31.535999999999998
288,LUMIA/USDT:USDT,10.950000000000001,10.950000000000001
289,SCR/USDT:USDT,10.950000000000001,10.950000000000001
290,GOAT/USDT:USDT,10.950000000000001,10.950000000000001
291,X/USDT:USDT,10.950000000000001,10.950000000000001
292,SAFE/USDT:USDT,10.950000000000001,10.950000000000001
293,GRASS/USDT:USDT,10.950000000000001,10.950000000000001
294,SWEAT/USDT:USDT,24.330900000000003,10.950000000000001
295,SANTOS/USDT:USDT,10.950000000000001,10.950000000000001
296,SPX/USDT:USDT,10.950000000000001,10.950000000000001
297,VIRTUAL/USDT:USDT,10.950000000000001,10.950000000000001
298,AERO/USDT:USDT,29.4555,22.557
299,CETUS/USDT:USDT,10.950000000000001,10.950000000000001
300,COW/USDT:USDT,10.950000000000001,10.950000000000001
301,SWELL/USDT:USDT,10.950000000000001,10.950000000000001
302,DRIFT/USDT:USDT,10.950000000000001,10.950000000000001
303,PNUT/USDT:USDT,10.52295,10.950000000000001
304,ACT/USDT:USDT,10.950000000000001,10.950000000000001
305,CRO/USDT:USDT,11.880750000000003,10.950000000000001
306,PEAQ/USDT:USDT,16.906800000000004,10.950000000000001
307,FWOG/USDT:USDT,11.169000000000002,10.950000000000001
308,HIPPO/USDT:USDT,11.245650000000003,10.950000000000001
309,SNT/USDT:USDT,18.2646,11.388
310,MERL/USDT:USDT,-1.8943500000000002,10.950000000000001
311,STEEM/USDT:USDT,10.950000000000001,10.950000000000001
312,BAN/USDT:USDT,25.842000000000002,22.776
313,OL/USDT:USDT,22.250400000000003,110.157
314,MORPHO/USDT:USDT,11.46465,18.177
315,SCRT/USDT:USDT,10.950000000000001,10.950000000000001
316,CHILLGUY/USDT:USDT,10.950000000000001,10.950000000000001
317,1MCHEEMS/USDT:USDT,10.950000000000001,10.950000000000001
318,OXT/USDT:USDT,10.950000000000001,10.950000000000001
319,ZRC/USDT:USDT,10.950000000000001,10.950000000000001
320,THE/USDT:USDT,10.950000000000001,10.950000000000001
321,MAJOR/USDT:USDT,9.855,10.950000000000001
322,CTC/USDT:USDT,14.607300000000004,10.950000000000001
323,XDC/USDT:USDT,10.950000000000001,10.950000000000001
324,XION/USDT:USDT,10.950000000000001,10.950000000000001
325,ORCA/USDT:USDT,10.950000000000001,10.950000000000001
326,ACX/USDT:USDT,10.950000000000001,10.950000000000001
327,NS/USDT:USDT,10.950000000000001,10.950000000000001
328,MOVE/USDT:USDT,9.734550000000002,10.950000000000001
329,KOMA/USDT:USDT,59.075250000000004,10.950000000000001
330,ME/USDT:USDT,10.950000000000001,10.950000000000001
331,VELODROME/USDT:USDT,10.950000000000001,10.950000000000001
332,AVA/USDT:USDT,10.950000000000001,10.950000000000001
333,VANA/USDT:USDT,10.950000000000001,10.950000000000001
334,HYPE/USDT:USDT,-2.1571499999999997,-19.491
335,PENGU/USDT:USDT,10.950000000000001,10.950000000000001
336,USUAL/USDT:USDT,-0.5255999999999993,10.950000000000001
337,FUEL/USDT:USDT,10.950000000000001,10.950000000000001
338,CGPT/USDT:USDT,10.950000000000001,10.950000000000001
339,AIXBT/USDT:USDT,10.950000000000001,10.950000000000001
340,FARTCOIN/USDT:USDT,16.227899999999998,25.404
341,HIVE/USDT:USDT,10.950000000000001,10.950000000000001
342,DEXE/USDT:USDT,10.950000000000001,10.950000000000001
343,GIGA/USDT:USDT,10.950000000000001,10.950000000000001
344,PHA/USDT:USDT,10.950000000000001,10.950000000000001
345,DF/USDT:USDT,10.950000000000001,10.950000000000001
346,AI16Z/USDT:USDT,10.950000000000001,10.950000000000001
347,GRIFFAIN/USDT:USDT,42.71595,10.950000000000001
348,ZEREBRO/USDT:USDT,31.076099999999997,10.950000000000001
349,BIO/USDT:USDT,-335.82554999999996,-25.622999999999998
350,SWARMS/USDT:USDT,10.950000000000001,10.950000000000001
351,ALCH/USDT:USDT,18.888749999999998,10.950000000000001
352,COOKIE/USDT:USDT,10.950000000000001,10.950000000000001
353,SONIC/USDT:USDT,-23.279700000000002,10.950000000000001
354,AVAAI/USDT:USDT,12.29685,118.25999999999999
355,FLOCK/USDT:USDT,4.1391,10.950000000000001
356,S/USDT:USDT,10.950000000000001,21.680999999999997
357,PROM/USDT:USDT,10.950000000000001,10.950000000000001
358,DUCK/USDT:USDT,80.02259999999998,423.10800000000006
359,BGSC/USDT:USDT,7.63215,10.950000000000001
360,SOLV/USDT:USDT,10.950000000000001,10.950000000000001
361,ARC/USDT:USDT,38.4564,19.71
362,PIPPIN/USDT:USDT,19.337699999999998,10.950000000000001
363,TRUMP/USDT:USDT,10.950000000000001,10.950000000000001
364,MELANIA/USDT:USDT,22.250400000000003,10.950000000000001
365,PLUME/USDT:USDT,22.042350000000003,10.950000000000001
366,VTHO/USDT:USDT,10.950000000000001,10.950000000000001
367,J/USDT:USDT,10.950000000000001,10.950000000000001
368,VINE/USDT:USDT,10.950000000000001,10.950000000000001
369,ANIME/USDT:USDT,10.950000000000001,10.950000000000001
370,XCN/USDT:USDT,25.469699999999996,10.950000000000001
371,TOSHI/USDT:USDT,3.2521500000000003,10.950000000000001
372,VVV/USDT:USDT,13.523249999999997,10.950000000000001
373,FORTH/USDT:USDT,10.950000000000001,10.950000000000001
374,BERA/USDT:USDT,-40.28505,10.950000000000001
375,TSTBSC/USDT:USDT,13.50135,10.950000000000001
376,10000ELON/USDT:USDT,10.950000000000001,10.950000000000001
377,LAYER/USDT:USDT,10.950000000000001,10.950000000000001
378,B3/USDT:USDT,10.950000000000001,10.950000000000001
379,IP/USDT:USDT,11.4318,11.388
380,RON/USDT:USDT,10.950000000000001,10.950000000000001
381,HEI/USDT:USDT,35.357549999999996,29.127000000000002
382,SHELL/USDT:USDT,9.263700000000002,10.950000000000001
383,BROCCOLI/USDT:USDT,64.6707,10.950000000000001
384,AUCTION/USDT:USDT,10.950000000000001,10.950000000000001
385,GPS/USDT:USDT,20.4327,10.950000000000001
386,GNO/USDT:USDT,9.0885,10.950000000000001
387,AIOZ/USDT:USDT,17.372175000000002,151.6575
388,PI/USDT:USDT,13.391850000000002,40.953
389,AVL/USDT:USDT,10.950000000000001,10.950000000000001
390,KAITO/USDT:USDT,8.81475,10.950000000000001
391,GODS/USDT:USDT,29.411700000000003,10.950000000000001
392,ROAM/USDT:USDT,22.4256,68.547
393,RED/USDT:USDT,-1135.1208,-637.7280000000001
394,ELX/USDT:USDT,-91.23540000000001,11.388
395,SERAPH/USDT:USDT,14.782499999999999,10.950000000000001
396,BMT/USDT:USDT,10.566749999999999,10.950000000000001
397,VIC/USDT:USDT,10.950000000000001,10.950000000000001
398,EPIC/USDT:USDT,10.950000000000001,10.950000000000001
399,OBT/USDT:USDT,10.950000000000001,10.950000000000001
400,MUBARAK/USDT:USDT,10.950000000000001,10.950000000000001
401,NMR/USDT:USDT,-238.6881,-50.151
402,TUT/USDT:USDT,31.842600000000004,44.456999999999994
403,FORM/USDT:USDT,10.950000000000001,10.950000000000001
404,RSS3/USDT:USDT,10.364175000000001,10.950000000000001
405,BID/USDT:USDT,53.249849999999995,10.950000000000001
406,SIREN/USDT:USDT,11.0376,10.950000000000001
407,BANANAS31/USDT:USDT,10.950000000000001,10.950000000000001
408,BR/USDT:USDT,10.950000000000001,10.950000000000001
409,NIL/USDT:USDT,10.950000000000001,10.950000000000001
410,PARTI/USDT:USDT,-39.299549999999996,10.950000000000001
411,NAVX/USDT:USDT,10.950000000000001,10.950000000000001
412,WAL/USDT:USDT,9.25275,10.950000000000001
413,FUN/USDT:USDT,10.950000000000001,10.950000000000001
414,MLN/USDT:USDT,10.950000000000001,10.950000000000001
415,GUN/USDT:USDT,10.950000000000001,10.950000000000001
416,PUMPBTC/USDT:USDT,81.94980000000001,23.433
417,STO/USDT:USDT,10.950000000000001,10.950000000000001
418,XAUT/USDT:USDT,15.29715,10.950000000000001
419,AMP/USDT:USDT,10.950000000000001,10.950000000000001
420,BABY/USDT:USDT,8.55195,10.950000000000001
421,FHE/USDT:USDT,15.16575,10.950000000000001
422,PROMPT/USDT:USDT,19.0092,11.607000000000001
423,KERNEL/USDT:USDT,3.0660000000000003,10.950000000000001
424,WCT/USDT:USDT,10.950000000000001,10.950000000000001
425,10000000AIDOGE/USDT:USDT,11.070449999999997,10.950000000000001
426,BANK/USDT:USDT,10.950000000000001,10.950000000000001
427,EPT/USDT:USDT,11.179950000000002,41.61
428,HYPER/USDT:USDT,9.07755,10.950000000000001
429,ZORA/USDT:USDT,23.684849999999997,10.950000000000001
430,INIT/USDT:USDT,10.950000000000001,10.950000000000001
431,DOLO/USDT:USDT,-113.45295000000002,10.950000000000001
432,FIS/USDT:USDT,10.950000000000001,10.950000000000001
433,JST/USDT:USDT,10.950000000000001,10.950000000000001
434,TAI/USDT:USDT,-2.72655,10.950000000000001
435,SIGN/USDT:USDT,10.950000000000001,10.950000000000001
436,MILK/USDT:USDT,50.84085000000002,10.950000000000001
437,HAEDAL/USDT:USDT,6.635699999999998,10.950000000000001
438,PUNDIX/USDT:USDT,35.7408,10.950000000000001
439,B2/USDT:USDT,22.8198,10.950000000000001
440,GORK/USDT:USDT,36.05835,10.950000000000001
441,HOUSE/USDT:USDT,15.987000000000004,10.950000000000001
442,ASR/USDT:USDT,14.673,10.950000000000001
443,ALPINE/USDT:USDT,48.004799999999996,21.462
444,SYRUP/USDT:USDT,10.950000000000001,10.950000000000001
445,OBOL/USDT:USDT,13.348050000000002,10.950000000000001
446,SXT/USDT:USDT,-0.9197999999999997,10.950000000000001
447,DOOD/USDT:USDT,17.57475,35.69700000000001
448,SKYAI/USDT:USDT,23.48775,10.950000000000001
449,LAUNCHCOIN/USDT:USDT,27.900600000000004,10.950000000000001
450,NXPC/USDT:USDT,10.950000000000001,10.950000000000001
451,BADGER/USDT:USDT,10.950000000000001,10.950000000000001
452,AWE/USDT:USDT,10.950000000000001,10.950000000000001
453,RWA/USDT:USDT,10.950000000000001,10.950000000000001
454,BLUE/USDT:USDT,15.472349999999999,10.950000000000001
455,B/USDT:USDT,28.6452,52.56000000000001
456,SOON/USDT:USDT,32.992349999999995,10.950000000000001
457,ZBCN/USDT:USDT,14.043375,10.950000000000001
458,HUMA/USDT:USDT,-0.68985,-14.892
459,SOPH/USDT:USDT,10.950000000000001,10.950000000000001
460,A/USDT:USDT,10.950000000000001,10.950000000000001
461,PORT3/USDT:USDT,10.950000000000001,10.950000000000001
462,LA/USDT:USDT,10.950000000000001,10.950000000000001
463,CUDIS/USDT:USDT,7.8621,44.895
464,SKATE/USDT:USDT,34.470600000000005,10.950000000000001
