,Symbol,7 Day Average Funding Rate (Annualized %),Current Funding Rate (Annualized %)
103,NOT/USDC:USDC,9.636196610493403,10.94984183561793
104,TURBO/USDC:USDC,0.7353814706803442,10.94984183561793
105,BRETT/USDC:USDC,10.65303802992687,10.94984183561793
106,IO/USDC:USDC,11.574368150396557,10.94984183561793
107,ZK/USDC:USDC,10.923639906947376,10.94984183561793
108,BLAST/USDC:USDC,-58.551379072143575,-64.99572077292216
109,MEW/USDC:USDC,3.4398281564504383,10.94984183561793
110,RENDER/USDC:USDC,10.949841835617931,10.94984183561793
111,POL/USDC:USDC,11.922881280603724,10.94984183561793
112,CELO/USDC:USDC,4.705190836132366,10.94984183561793
113,HMSTR/USDC:USDC,10.804997849237417,10.94984183561793
114,SCR/USDC:USDC,10.949841835617931,10.94984183561793
115,NEIROETH/USDC:USDC,31.76145171633235,223.45377273439385
116,KNEIRO/USDC:USDC,10.949841835617931,10.94984183561793
117,GOAT/USDC:USDC,10.936455914684405,10.94984183561793
118,MOODENG/USDC:USDC,10.05267853750049,10.94984183561793
119,GRASS/USDC:USDC,2.0389439771584255,10.94984183561793
120,PURR/USDC:USDC,25.707388971048196,42.31623316552094
121,PNUT/USDC:USDC,10.684726350778107,10.94984183561793
122,XLM/USDC:USDC,10.701999986984314,10.94984183561793
123,CHILLGUY/USDC:USDC,11.16358170540711,10.94984183561793
124,SAND/USDC:USDC,10.494655346248171,10.94984183561793
125,IOTA/USDC:USDC,10.949841835617931,10.94984183561793
126,ALGO/USDC:USDC,10.949841835617931,10.94984183561793
127,HYPE/USDC:USDC,12.271910617640284,10.94984183561793
128,ME/USDC:USDC,-3.638481751295338,8.698466755480199
129,MOVE/USDC:USDC,-17.45543955873018,10.94984183561793
130,VIRTUAL/USDC:USDC,7.972226317048435,10.94984183561793
131,PENGU/USDC:USDC,10.27901541818999,10.94984183561793
132,USUAL/USDC:USDC,-8.542248490537677,10.94984183561793
133,FARTCOIN/USDC:USDC,18.522262313353885,42.052648572853954
134,AI16Z/USDC:USDC,10.949841835617931,10.94984183561793
135,AIXBT/USDC:USDC,10.949841835617931,10.94984183561793
136,ZEREBRO/USDC:USDC,35.5314035257586,10.94984183561793
137,BIO/USDC:USDC,-222.94330831491158,-58.49817222640117
138,GRIFFAIN/USDC:USDC,19.887067806639617,10.94984183561793
139,SPX/USDC:USDC,10.949200487738986,10.94984183561793
140,S/USDC:USDC,14.495342222834557,10.94984183561793
141,MORPHO/USDC:USDC,11.129452091247568,14.78272447175763
142,TRUMP/USDC:USDC,5.300672956152538,10.94984183561793
143,MELANIA/USDC:USDC,10.949841835617931,10.94984183561793
144,ANIME/USDC:USDC,10.265819294514952,10.94984183561793
145,VINE/USDC:USDC,10.949841835617931,10.94984183561793
146,VVV/USDC:USDC,-2.5105552292816085,10.94984183561793
147,BERA/USDC:USDC,-19.777629351703013,-31.53563208531432
148,TST/USDC:USDC,11.39110794748838,10.94984183561793
149,LAYER/USDC:USDC,8.196854500990542,10.94984183561793
150,IP/USDC:USDC,-20.15566169123588,36.57396090945353
151,OM/USDC:USDC,-1.5531005377541367,10.94984183561793
152,KAITO/USDC:USDC,0.975902567915289,2.7004937928674364
153,NIL/USDC:USDC,10.949841835617931,10.94984183561793
154,PAXG/USDC:USDC,12.769020401451343,10.94984183561793
155,PROMPT/USDC:USDC,10.949841835617931,10.94984183561793
156,BABY/USDC:USDC,10.949841835617931,10.94984183561793
157,WCT/USDC:USDC,10.62184923043175,10.94984183561793
158,HYPER/USDC:USDC,10.476792504267003,10.94984183561793
159,ZORA/USDC:USDC,18.68942051313227,36.2942581496045
160,INIT/USDC:USDC,10.088128389732782,10.94984183561793
161,DOOD/USDC:USDC,30.667400876431785,10.94984183561793
162,LAUNCHCOIN/USDC:USDC,20.473364573622828,63.063555481976366
163,NXPC/USDC:USDC,4.669260233701386,9.898481821929236
164,SOPH/USDC:USDC,6.90826199256487,10.94984183561793
165,RESOLV/USDC:USDC,9.892276911555722,10.94984183561793
166,SYRUP/USDC:USDC,7.833226417681903,10.94984183561793
167,PUMP/USDC:USDC,23.36392207112564,19.60065487942952
168,PROVE/USDC:USDC,-70.72459355110901,-33.1060146020113
169,YZY/USDC:USDC,-152.1374679802244,10.94984183561793
170,XPL/USDC:USDC,3.833251802235872,10.94984183561793
171,WLFI/USDC:USDC,2.0484192402935135,-16.270413782912026
172,LINEA/USDC:USDC,0.8263693460506032,10.950006083336712
