,Symbol,7 Day Average Funding Rate (Annualized %),Current Funding Rate (Annualized %)
93,CHR/USDT:USDT,-4.734571428571428,-9.964500000000001
94,FLOCK/USDT:USDT,-46.27032,10.512
95,KERNEL/USDT:USDT,-55.245357142857145,-71.39400000000002
96,SOPH/USDT:USDT,15.56652,10.512
97,PEAQ/USDT:USDT,10.950000000000001,10.950000000000001
98,USDC/USDT:USDT,6.684714285714286,8.6505
99,TRB/USDT:USDT,10.950000000000001,10.950000000000001
100,MLN/USDT:USDT,7.675428571428572,10.950000000000001
101,CTK/USDT:USDT,-18.156142857142857,10.950000000000001
102,BR/USDT:USDT,-3.7282142857142846,10.950000000000001
103,HOT/USDT:USDT,10.950000000000001,10.950000000000001
104,CHESS/USDT:USDT,5.1204285714285716,10.950000000000001
105,PROVE/USDT:USDT,-17.80032,10.512
106,NVDAX/USDT:USDT,10.950000000000001,10.950000000000001
107,TAC/USDT:USDT,12.483000000000002,10.950000000000001
108,REI/USDT:USDT,10.950000000000001,10.950000000000001
109,MOCA/USDT:USDT,-1.7728571428571422,10.950000000000001
110,LPT/USDT:USDT,-69.57191999999999,-35.916000000000004
111,SLERF/USDT:USDT,10.955214285714284,10.950000000000001
112,IP/USDT:USDT,-23.90604,10.512
113,ALGO/USDT:USDT,8.118642857142857,10.950000000000001
114,SHIB/USDT:USDT,7.227,10.950000000000001
115,MUBARAK/USDT:USDT,10.360785714285715,10.950000000000001
116,BSV/USDT:USDT,19.428428571428572,10.950000000000001
117,FORTH/USDT:USDT,4.129714285714286,-28.908
118,SEND/USDT:USDT,11.805142857142856,10.950000000000001
119,BMT/USDT:USDT,9.166714285714287,10.950000000000001
120,AERO/USDT:USDT,10.950000000000001,10.950000000000001
121,SFP/USDT:USDT,10.950000000000001,10.950000000000001
122,SANTOS/USDT:USDT,12.415214285714288,10.950000000000001
123,JELLYJELLY/USDT:USDT,17.34792857142857,10.950000000000001
124,SEI/USDT:USDT,9.542142857142858,9.7455
125,IDEX/USDT:USDT,-191.52592857142858,10.950000000000001
126,GMX/USDT:USDT,4.948357142857144,10.950000000000001
127,POLYX/USDT:USDT,10.950000000000001,10.950000000000001
128,OG/USDT:USDT,-2.523714285714286,10.950000000000001
129,ALICE/USDT:USDT,10.918714285714286,10.950000000000001
130,XEM/USDT:USDT,121.97424000000001,10.512
131,ALPINE/USDT:USDT,16.320714285714285,10.950000000000001
132,ICP/USDT:USDT,4.5625,10.950000000000001
133,ZKWASM/USDT:USDT,13.536285714285711,10.950000000000001
134,JTO/USDT:USDT,10.950000000000001,10.950000000000001
135,BAKE/USDT:USDT,10.084428571428571,10.950000000000001
136,BTR/USDT:USDT,14.657357142857144,12.045
137,CRO/USDT:USDT,10.950000000000001,10.950000000000001
138,CVC/USDT:USDT,5.970357142857143,10.950000000000001
139,HMSTR/USDT:USDT,5.375928571428571,9.636
140,INIT/USDT:USDT,10.897857142857143,10.950000000000001
141,XNY/USDT:USDT,16.65442857142857,10.950000000000001
142,MINA/USDT:USDT,10.950000000000001,10.950000000000001
143,MEW/USDT:USDT,9.218857142857143,10.950000000000001
144,GOAT/USDT:USDT,7.039285714285715,10.950000000000001
145,AUDIO/USDT:USDT,9.672500000000001,14.125499999999999
146,UXLINK/USDT:USDT,7.148785714285714,10.950000000000001
147,ZIL/USDT:USDT,1.9918571428571432,10.950000000000001
148,PENDLE/USDT:USDT,10.93957142857143,10.950000000000001
149,G/USDT:USDT,10.950000000000001,10.950000000000001
150,TURBO/USDT:USDT,5.037,10.950000000000001
151,DUCK/USDT:USDT,10.512,10.512
152,ZEUS/USDT:USDT,-2.7531428571428567,10.950000000000001
153,AVAAI/USDT:USDT,9.328357142857142,10.950000000000001
154,ZRX/USDT:USDT,-30.513999999999996,10.950000000000001
155,SPX/USDT:USDT,10.950000000000001,10.950000000000001
156,HYPE/USDT:USDT,9.22407142857143,10.950000000000001
157,ELX/USDT:USDT,-142.36751999999998,10.512
158,GT/USDT:USDT,10.950000000000001,10.950000000000001
159,TOKEN/USDT:USDT,10.950000000000001,10.950000000000001
160,VET/USDT:USDT,10.950000000000001,10.950000000000001
161,XAUT/USDT:USDT,7.279142857142857,10.950000000000001
162,CATI/USDT:USDT,3.5144285714285712,10.950000000000001
163,BICO/USDT:USDT,10.950000000000001,10.950000000000001
164,COW/USDT:USDT,10.308642857142857,10.950000000000001
165,ACH/USDT:USDT,8.681785714285715,0.3285
166,AR/USDT:USDT,10.418142857142858,8.6505
167,SPELL/USDT:USDT,10.950000000000001,10.950000000000001
168,IMX/USDT:USDT,4.922285714285715,10.950000000000001
169,HOME/USDT:USDT,-0.7821428571428569,10.950000000000001
170,VIRTUAL/USDT:USDT,10.016642857142859,10.950000000000001
171,HNT/USDT:USDT,10.950000000000001,10.950000000000001
172,ALT/USDT:USDT,8.071714285714286,10.950000000000001
173,YFI/USDT:USDT,9.463928571428571,1.2045
174,DYM/USDT:USDT,10.950000000000001,10.950000000000001
175,NEAR/USDT:USDT,9.052000000000001,10.950000000000001
176,USUAL/USDT:USDT,-18.839214285714288,10.950000000000001
177,XVS/USDT:USDT,8.598357142857143,10.950000000000001
178,BAND/USDT:USDT,8.520142857142856,10.950000000000001
179,NKN/USDT:USDT,11.106428571428571,10.950000000000001
180,ZETA/USDT:USDT,10.115714285714287,10.950000000000001
181,BCH/USDT:USDT,7.258285714285714,10.950000000000001
182,VANRY/USDT:USDT,4.134928571428572,10.950000000000001
183,SKYAI/USDT:USDT,21.795714285714286,10.950000000000001
184,ZK/USDT:USDT,7.143571428571429,10.950000000000001
185,ASR/USDT:USDT,8.33242857142857,10.950000000000001
186,FB/USDT:USDT,10.950000000000001,10.950000000000001
187,CHEEMS/USDT:USDT,16.033928571428575,10.950000000000001
188,ARK/USDT:USDT,1.725928571428572,10.950000000000001
189,BRETT/USDT:USDT,10.027071428571427,10.950000000000001
190,NAORIS/USDT:USDT,18.839214285714288,10.950000000000001
191,AMP/USDT:USDT,0.8655714285714289,10.950000000000001
192,FIDA/USDT:USDT,-5.8765,10.950000000000001
193,STRK/USDT:USDT,7.936142857142858,10.950000000000001
194,BGSC/USDT:USDT,10.950000000000001,10.950000000000001
195,CELO/USDT:USDT,10.308642857142857,10.950000000000001
196,LAUNCHCOIN/USDT:USDT,8.478428571428571,10.950000000000001
197,CRV/USDT:USDT,6.940214285714285,10.950000000000001
198,FLM/USDT:USDT,5.308142857142858,10.950000000000001
199,MEMEFI/USDT:USDT,13.442428571428572,10.950000000000001
200,PEOPLE/USDT:USDT,9.39092857142857,10.950000000000001
201,VELODROME/USDT:USDT,10.950000000000001,10.950000000000001
202,IOTX/USDT:USDT,4.885785714285714,10.950000000000001
203,WAXP/USDT:USDT,10.950000000000001,10.950000000000001
204,CYBER/USDT:USDT,-6.85032,-62.196000000000005
205,ATOM/USDT:USDT,2.2265,10.950000000000001
206,RLC/USDT:USDT,-25.883714285714287,10.950000000000001
207,SYN/USDT:USDT,10.950000000000001,10.950000000000001
208,BOBA/USDT:USDT,6.773357142857144,10.950000000000001
209,HBAR/USDT:USDT,3.723,10.950000000000001
210,NOT/USDT:USDT,9.980142857142859,10.950000000000001
211,PENGU/USDT:USDT,8.874714285714287,10.950000000000001
212,GMT/USDT:USDT,6.841142857142857,10.950000000000001
213,GLM/USDT:USDT,-3.4153571428571428,10.950000000000001
214,KDA/USDT:USDT,18.177,36.354
215,GALA/USDT:USDT,6.736857142857142,10.950000000000001
216,DOLO/USDT:USDT,-100.03607142857145,-31.535999999999998
217,PUNDIX/USDT:USDT,8.7965,10.950000000000001
218,BAL/USDT:USDT,-698.1302857142858,-419.2755
219,OBT/USDT:USDT,10.950000000000001,10.950000000000001
220,AMZNX/USDT:USDT,10.950000000000001,10.950000000000001
221,DF/USDT:USDT,19.18857142857143,10.950000000000001
222,PEPE/USDT:USDT,9.448285714285714,10.950000000000001
223,YZY/USDT:USDT,-123.65678571428572,10.950000000000001
224,HOODX/USDT:USDT,7.044500000000001,10.950000000000001
225,C/USDT:USDT,13.265142857142859,10.950000000000001
226,FUN/USDT:USDT,-16.06584,10.512
227,CKB/USDT:USDT,10.950000000000001,10.950000000000001
228,AKT/USDT:USDT,11.518357142857145,10.950000000000001
229,GOOGLX/USDT:USDT,10.950000000000001,10.950000000000001
230,BANK/USDT:USDT,13.359000000000002,10.950000000000001
231,SONIC/USDT:USDT,-1.1679999999999995,10.950000000000001
232,ETHW/USDT:USDT,8.269857142857145,10.950000000000001
233,ALEO/USDT:USDT,16.325928571428573,10.950000000000001
234,COS/USDT:USDT,9.682928571428572,10.950000000000001
235,BTC/USDT:USDT,6.444857142857144,4.7085
236,MAT/USDT:USDT,10.950000000000001,10.950000000000001
237,GUN/USDT:USDT,10.950000000000001,10.950000000000001
238,JOE/USDT:USDT,9.959285714285713,10.950000000000001
239,GPS/USDT:USDT,11.247214285714286,12.045
240,DEEP/USDT:USDT,-19.06864285714286,-26.280000000000005
241,MNT/USDT:USDT,10.950000000000001,10.950000000000001
242,BOME/USDT:USDT,6.5908571428571445,10.950000000000001
243,VELVET/USDT:USDT,33.22021428571429,10.950000000000001
244,CTC/USDT:USDT,10.809214285714285,10.950000000000001
245,U/USDT:USDT,-73.36500000000001,10.950000000000001
246,VANA/USDT:USDT,7.7484285714285726,-23.433
247,FARTCOIN/USDT:USDT,10.950000000000001,10.950000000000001
248,AVAX/USDT:USDT,8.62442857142857,10.950000000000001
249,BLAST/USDT:USDT,-38.35107142857142,-78.18299999999999
250,NTRN/USDT:USDT,-17.055928571428574,10.950000000000001
251,VTHO/USDT:USDT,9.938428571428572,10.950000000000001
252,SNX/USDT:USDT,4.557285714285714,9.5265
253,BAS/USDT:USDT,92.86642857142857,63.291
254,HAEDAL/USDT:USDT,3.968071428571429,10.950000000000001
255,AUCTION/USDT:USDT,10.950000000000001,10.950000000000001
256,BABY/USDT:USDT,-7.602428571428571,10.950000000000001
257,VVV/USDT:USDT,-1.3922142857142856,10.950000000000001
258,XRP/USDT:USDT,6.3822857142857154,10.950000000000001
259,J/USDT:USDT,11.252428571428572,10.950000000000001
260,GORK/USDT:USDT,25.71164285714286,17.082
261,MYRO/USDT:USDT,12.0085,10.950000000000001
262,ONT/USDT:USDT,10.950000000000001,10.950000000000001
263,A8/USDT:USDT,-0.5214285714285717,10.950000000000001
264,SKATE/USDT:USDT,12.185785714285716,10.950000000000001
265,STO/USDT:USDT,-8.2125,10.950000000000001
266,PIXEL/USDT:USDT,10.950000000000001,10.950000000000001
267,TCOM/USDT:USDT,-401.5312857142857,10.950000000000001
268,WCT/USDT:USDT,7.78764,10.512
269,ETC/USDT:USDT,10.428571428571429,10.950000000000001
270,LISTA/USDT:USDT,8.436714285714286,10.950000000000001
271,MYX/USDT:USDT,60.81192,-803.292
272,ENA/USDT:USDT,6.293642857142857,10.950000000000001
273,ALCH/USDT:USDT,10.950000000000001,10.950000000000001
274,POWR/USDT:USDT,11.174214285714285,10.950000000000001
275,FUEL/USDT:USDT,10.950000000000001,10.950000000000001
276,TOWNS/USDT:USDT,4.859714285714286,-22.338
277,CVX/USDT:USDT,10.162642857142856,10.950000000000001
278,CRCLX/USDT:USDT,9.474357142857142,-42.705
279,HIVE/USDT:USDT,10.950000000000001,10.950000000000001
280,JASMY/USDT:USDT,9.411785714285715,10.950000000000001
281,LSK/USDT:USDT,20.41392857142857,10.950000000000001
282,SUPER/USDT:USDT,3.0972857142857144,10.950000000000001
283,SCRT/USDT:USDT,-12.72285714285714,10.950000000000001
284,SAFE/USDT:USDT,10.824857142857143,10.950000000000001
285,NEO/USDT:USDT,10.950000000000001,10.950000000000001
286,HOOK/USDT:USDT,8.765214285714286,10.950000000000001
287,QNT/USDT:USDT,10.240857142857143,10.950000000000001
288,PARTI/USDT:USDT,-7.847499999999999,10.950000000000001
289,VINE/USDT:USDT,10.950000000000001,10.950000000000001
290,FLOW/USDT:USDT,1.8302142857142865,-13.4685
291,RUNE/USDT:USDT,6.059,10.950000000000001
292,LINEA/USDT:USDT,10.950000000000001,10.950000000000001
293,DOGE/USDT:USDT,5.136071428571429,10.950000000000001
294,VOXEL/USDT:USDT,4.10844,10.512
295,C98/USDT:USDT,-0.031285714285713875,10.950000000000001
296,ALL/USDT:USDT,76.81164285714286,10.950000000000001
297,AI16Z/USDT:USDT,10.152214285714287,10.950000000000001
298,TANSSI/USDT:USDT,13.551928571428572,10.950000000000001
299,CELR/USDT:USDT,10.720571428571429,10.950000000000001
300,ENS/USDT:USDT,7.456428571428572,10.950000000000001
301,IO/USDT:USDT,10.950000000000001,10.950000000000001
302,SAGA/USDT:USDT,6.809857142857142,-58.692
303,Q/USDT:USDT,11.704333333333334,94.38900000000001
304,POPCAT/USDT:USDT,10.762285714285717,10.950000000000001
305,PROM/USDT:USDT,-10.955214285714284,-20.805
306,IOST/USDT:USDT,-2.862642857142857,-24.309
307,LDO/USDT:USDT,4.494714285714286,10.950000000000001
308,MBL/USDT:USDT,-220.6842142857143,-1.2045
309,ARC/USDT:USDT,12.681142857142857,31.535999999999998
310,TA/USDT:USDT,8.269857142857145,10.950000000000001
311,HUMA/USDT:USDT,7.977857142857143,10.950000000000001
312,VRA/USDT:USDT,10.950000000000001,10.950000000000001
313,DEGO/USDT:USDT,9.927999999999999,10.950000000000001
314,AAPLX/USDT:USDT,10.950000000000001,10.950000000000001
315,AIOZ/USDT:USDT,15.637642857142858,67.89
316,MANTA/USDT:USDT,10.1105,10.950000000000001
317,XTZ/USDT:USDT,9.5922,10.512
318,ARPA/USDT:USDT,9.896714285714287,10.950000000000001
319,LAYER/USDT:USDT,10.512,10.512
320,SNT/USDT:USDT,-4.712879999999999,10.512
321,ID/USDT:USDT,4.150571428571428,10.950000000000001
322,MAVIA/USDT:USDT,1.1367142857142858,-16.644000000000002
323,GAS/USDT:USDT,-13.802214285714287,9.855
324,PUBLIC/USDT:USDT,10.950000000000001,10.950000000000001
325,MOODENG/USDT:USDT,7.383428571428572,10.950000000000001
326,REZ/USDT:USDT,0.34414285714285725,10.950000000000001
327,F/USDT:USDT,-43.54971428571428,-84.096
328,CUDIS/USDT:USDT,-39.347,10.950000000000001
329,RVN/USDT:USDT,3.90696,10.512
330,LQTY/USDT:USDT,9.328357142857142,10.950000000000001
331,RESOLV/USDT:USDT,10.950000000000001,10.950000000000001
332,RPL/USDT:USDT,2.4820000000000007,10.950000000000001
333,SATS/USDT:USDT,4.453,10.950000000000001
334,ASTR/USDT:USDT,10.950000000000001,10.950000000000001
335,XION/USDT:USDT,-26.697142857142858,10.950000000000001
336,TAI/USDT:USDT,-24.971214285714286,10.950000000000001
337,SOLO/USDT:USDT,10.517214285714285,10.950000000000001
338,ONE/USDT:USDT,11.95114285714286,10.950000000000001
339,CROSS/USDT:USDT,12.071071428571429,10.950000000000001
340,COTI/USDT:USDT,10.162642857142856,10.950000000000001
341,HOUSE/USDT:USDT,10.950000000000001,10.950000000000001
342,X/USDT:USDT,9.218857142857143,10.950000000000001
343,AWE/USDT:USDT,7.03407142857143,10.950000000000001
344,SLAY/USDT:USDT,4.239214285714286,-122.421
345,PONKE/USDT:USDT,9.323142857142857,10.950000000000001
346,POL/USDT:USDT,10.209571428571431,10.950000000000001
347,HIFI/USDT:USDT,20.627714285714287,10.950000000000001
348,OM/USDT:USDT,-5.422857142857142,10.950000000000001
349,SSV/USDT:USDT,10.950000000000001,10.950000000000001
350,SCA/USDT:USDT,-9.354428571428572,-131.4
351,TOSHI/USDT:USDT,-15.392571428571427,10.950000000000001
352,RedLang/USDT:USDT,-295.76073033707866,-187.902
353,COOKIE/USDT:USDT,10.950000000000001,10.950000000000001
354,UNI/USDT:USDT,9.432642857142858,10.950000000000001
355,LTC/USDT:USDT,6.434428571428572,10.950000000000001
356,ARKM/USDT:USDT,3.775142857142857,1.752
357,AAVE/USDT:USDT,7.200928571428572,10.950000000000001
358,DENT/USDT:USDT,9.886285714285716,6.570000000000001
359,AIBOT/USDT:USDT,12.962714285714286,10.950000000000001
360,BIGTIME/USDT:USDT,10.950000000000001,10.950000000000001
361,M/USDT:USDT,-2497.1431199999997,-505.452
362,QUBIC/USDT:USDT,11.580928571428574,123.297
363,BB/USDT:USDT,-27.666999999999998,-8.979000000000001
364,SOON/USDT:USDT,34.440357142857145,10.950000000000001
365,A2Z/USDT:USDT,12.561214285714287,79.27800000000002
366,PI/USDT:USDT,3.1442142857142854,10.950000000000001
367,KAS/USDT:USDT,6.99757142857143,10.950000000000001
368,SWEAT/USDT:USDT,10.950000000000001,10.950000000000001
369,OKB/USDT:USDT,16.59185714285714,42.705
370,OGN/USDT:USDT,-20.21057142857143,-86.3955
371,TLM/USDT:USDT,9.615142857142859,0.438
372,OBOL/USDT:USDT,10.950000000000001,10.950000000000001
373,WAI/USDT:USDT,-167.03964285714287,10.950000000000001
374,DOGS/USDT:USDT,10.950000000000001,10.950000000000001
375,ORDI/USDT:USDT,10.089642857142858,10.950000000000001
376,ICNT/USDT:USDT,9.344000000000001,10.950000000000001
377,B/USDT:USDT,25.633428571428574,10.950000000000001
378,SOLV/USDT:USDT,10.950000000000001,10.950000000000001
379,GNO/USDT:USDT,6.8255,10.950000000000001
380,SUN/USDT:USDT,-4.760642857142857,10.950000000000001
381,MBABYDOGE/USDT:USDT,14.104642857142856,10.950000000000001
382,STG/USDT:USDT,-6.1476428571428565,10.950000000000001
383,VIC/USDT:USDT,10.44192,10.512
384,XAI/USDT:USDT,9.667285714285715,10.950000000000001
385,SOL/USDT:USDT,7.117500000000001,9.636
386,AXS/USDT:USDT,6.528285714285715,10.950000000000001
387,DFDVX/USDT:USDT,127.23900000000002,487.0559999999999
388,MILK/USDT:USDT,10.950000000000001,10.950000000000001
389,NEIROETH/USDT:USDT,8.290714285714284,10.950000000000001
390,ZKJ/USDT:USDT,10.950000000000001,10.950000000000001
391,MAGIC/USDT:USDT,-19.855999999999998,10.950000000000001
392,PYTH/USDT:USDT,10.439000000000002,10.950000000000001
393,CLOUD/USDT:USDT,9.463928571428571,10.950000000000001
394,ZORA/USDT:USDT,6.653428571428571,10.950000000000001
395,DBR/USDT:USDT,-136.05156,10.512
396,IOTA/USDT:USDT,10.950000000000001,10.950000000000001
397,BONK/USDT:USDT,4.666785714285714,10.950000000000001
398,PIPPIN/USDT:USDT,11.122071428571429,10.950000000000001
399,AGT/USDT:USDT,51.767428571428574,10.950000000000001
400,SAHARA/USDT:USDT,12.342839999999999,10.512
401,MOVE/USDT:USDT,-6.345785714285715,10.950000000000001
402,RSR/USDT:USDT,10.173071428571427,10.950000000000001
403,USELESS/USDT:USDT,11.023000000000001,10.950000000000001
404,OXT/USDT:USDT,11.92507142857143,10.950000000000001
405,AERGO/USDT:USDT,28.146714285714285,138.846
406,XPL/USDT:USDT,10.950000000000001,10.950000000000001
407,CGPT/USDT:USDT,10.950000000000001,10.950000000000001
408,T/USDT:USDT,8.363714285714288,10.950000000000001
409,NEIROCTO/USDT:USDT,8.765214285714288,10.950000000000001
410,LINK/USDT:USDT,8.389785714285713,10.950000000000001
411,CFX/USDT:USDT,6.538714285714287,10.950000000000001
412,NXPC/USDT:USDT,-9.787214285714285,10.950000000000001
413,DGB/USDT:USDT,10.251285714285716,10.950000000000001
414,MBOX/USDT:USDT,-7.2009285714285705,10.950000000000001
415,DARK/USDT:USDT,10.950000000000001,10.950000000000001
416,DYDX/USDT:USDT,7.242642857142857,10.950000000000001
417,LUNA/USDT:USDT,10.950000000000001,10.950000000000001
418,PRCL/USDT:USDT,6.9506428571428565,10.950000000000001
419,AGI/USDT:USDT,13.708357142857142,10.950000000000001
420,ES/USDT:USDT,-15.319571428571429,10.950000000000001
421,SQD/USDT:USDT,10.950000000000001,10.950000000000001
422,MASA/USDT:USDT,8.285499999999999,10.950000000000001
423,BTT/USDT:USDT,10.950000000000001,10.950000000000001
424,PORTAL/USDT:USDT,-6.601285714285715,10.950000000000001
425,DOG/USDT:USDT,11.591357142857142,10.950000000000001
426,EDU/USDT:USDT,3.123357142857143,10.950000000000001
427,XLM/USDT:USDT,6.8463571428571415,10.950000000000001
428,LEVER/USDT:USDT,-7.159214285714284,10.950000000000001
429,EPIC/USDT:USDT,5.063071428571429,10.950000000000001
430,BANANAS31/USDT:USDT,10.762285714285717,10.950000000000001
431,AVL/USDT:USDT,-19.021714285714282,10.950000000000001
432,TREE/USDT:USDT,-56.90350000000001,10.950000000000001
433,RIF/USDT:USDT,3.686500000000001,10.950000000000001
434,BADGER/USDT:USDT,3.550928571428571,10.950000000000001
435,GATA/USDT:USDT,-367.4248695652174,-428.14500000000004
436,RATS/USDT:USDT,28.224928571428578,10.950000000000001
437,B3/USDT:USDT,10.950000000000001,10.950000000000001
438,ZRO/USDT:USDT,10.950000000000001,10.950000000000001
439,RARE/USDT:USDT,10.647571428571428,5.912999999999999
440,LRC/USDT:USDT,-26.32692857142857,3.504
441,BANANA/USDT:USDT,6.220642857142857,10.950000000000001
442,FLUX/USDT:USDT,9.203214285714285,10.950000000000001
443,AVA/USDT:USDT,10.950000000000001,10.950000000000001
444,AI/USDT:USDT,10.950000000000001,10.950000000000001
445,CTSI/USDT:USDT,-4.687642857142857,-40.51499999999999
446,SXT/USDT:USDT,-6.898499999999999,-7.008
447,AGLD/USDT:USDT,10.204357142857143,10.950000000000001
448,OP/USDT:USDT,8.118642857142857,7.008
449,OMNI/USDT:USDT,-185.04624,-86.72399999999999
450,SD/USDT:USDT,-10.141785714285714,10.950000000000001
451,YGG/USDT:USDT,10.950000000000001,10.950000000000001
452,SAPIEN/USDT:USDT,10.950000000000001,10.950000000000001
453,SHELL/USDT:USDT,10.950000000000001,10.950000000000001
454,IKA/USDT:USDT,1.621642857142858,-84.97200000000001
455,PRIME/USDT:USDT,2.4090000000000007,10.950000000000001
456,MORPHO/USDT:USDT,10.950000000000001,10.950000000000001
457,TRUMP/USDT:USDT,6.783785714285716,10.950000000000001
458,IN/USDT:USDT,-81.57228571428571,10.950000000000001
459,XCH/USDT:USDT,31.8645,53.98349999999999
460,SLP/USDT:USDT,9.0155,-8.2125
461,IDOL/USDT:USDT,2.6905714285714293,-13.140000000000002
462,METIS/USDT:USDT,11.007357142857144,10.950000000000001
463,HIGH/USDT:USDT,10.950000000000001,10.950000000000001
